Мономер,C6H12,4-Метилпентен-1,Алкены,84.162
Олигомер,C60,"С60(1.5 ГПа, 423 К)",фуллериты,720.66
Олигомер,C60,димер(Ляпин),фуллериты,720.66
Полимер,C228H394O63N12,СПУ,Сетки,4311.681
Мономер,Na1,NaHSiUO6*H2O,супер,22.98976928
Полимер,C16H12O2N4F4,Полимочевина,Полимочевина,368.291612652
Полимер,C60,RC60(Давыдов),Фуллериты,720.66
Мономер,C24H32O8,Дибензо-24-краун-8,Краунэфиры,448.512
Полимер,"C19,449H20,623O4,587N2,275F2,275",Полиротаксан (52% ПМ+48% КЭ),Полиротаксаны,0
Мономер,C24H32O8,Дибензо-24-краун-8,Краунэфиры,448.512
Мономер,Na5Zr1P3O12,Na5ZrP3O12,Фосфаты,491.08213239400004
Олигомер,C60,"С60 (1.3 ГПа, 560 К), орторомб",фуллериты,720.66
Мономер,Na5Zr1P3O12,Na5ZrP3O12,Фосфаты,491.08213239400004
Олигомер,C60,"С60 (1.3 ГПа, 560 К), орторомб",фуллериты,720.66
Мономер,Na5Zr1P3O12,Na5ZrP3O12,Фосфаты,491.08213239400004
Мономер,C24H32O8,Дибензо-24-краун-8,Краунэфиры,448.512
Полимер,C2F4,Политетрафторэтилен,Виниловые и родственные,100.01561265199999
Полимер,C2F6,Mah2,Виниловые и родственные,138.012418978
Мономер,C19H18O3N2,Спиропиран,спиросоед,322.364
Полимер,C4H4O2N1P1F6,Поли-[бис-(трифторэтокси)-фосфазен],Полифосфазены,243.04518097599998
Полимер,C3H6,стереоблочный полипропилен,Полиалкены,42.081
Полимер,C3H6,гемиизотактический полипропилен,Полиалкены,42.081
Полимер,C3H6,стереоблочный полипропилен,Полиалкены,42.081
Полимер,C3H6,гемиизотактический полипропилен,Полиалкены,42.081
Полимер,C3H6,стереоблочный полипропилен,Полиалкены,42.081
Полимер,C3H6,гемиизотактический полипропилен,Полиалкены,42.081
Полимер,C3H6,стереоблочный полипропилен,Полиалкены,42.081
Полимер,C3H6,гемиизотактический полипропилен,Полиалкены,42.081
Полимер,C3H6,стереоблочный полипропилен,Полиалкены,42.081
Полимер,C3H6,гемиизотактический полипропилен,Полиалкены,42.081
Полимер,C3H6,стереоблочный полипропилен,Полиалкены,42.081
Мономер,C6H8O5Co,Моногидрат акрилата собальта,Акрилаты,219.05819400000001
Полимер,C3H6,стереоблочный полипропилен,Полиалкены,42.081
Мономер,C6H8O5Co,Моногидрат акрилата собальта,Акрилаты,219.05819400000001
Полимер,C3H6,стереоблочный полипропилен,Полиалкены,42.081
Мономер,C6H8O5Co,Моногидрат акрилата собальта,Акрилаты,219.05819400000001
Полимер,C3H6,гемиизотактический полипропилен,Полиалкены,42.081
Полимер,C6H8O5Co,Монокристаллогидрат полиакрилата кобальта,Полиакрилаты,219.05819400000001
Полимер,C5.784497H9.568994O2,Сополимер 80%ММА + 20%ОМА,Виниловые и родственные,0
Полимер,C5.919758H9.655286O2.010235N0.02047,80% ММА+20% ОМА + 3% СПП,Виниловые и родственные,0
Полимер,C6.224825H9.849908O2.033319N0.066638,Сополимер 80% ММА + 20% ОМА + 10% СПП,Виниловые и родственные,0
Полимер,C1.236,Соп. 80%ММА и 20 %ОМА,Виниловые и родственные,0
Полимер,C125.2,ФПК-1 (3%СПП),Виниловые и родственные,0
Полимер,C1.265,ФПК-2 (10%СПП),Виниловые и родственные,0
Полимер,C12N54K12,G-5(BU),дендримеры,1369.6896000000002
Полимер,C12H25N63,Bodr1,Огнестойкие,1051.7730000000001
Мономер,C7H8,Норборнадиен,Циклодиены,92.14099999999999
Полимер,C1,Карбин,Карбиноидная структура,12.011
Полимер,C123.2H53.256N56.21O2.054,Витур,Сетки,0
Полимер,C10.25H56.35N1.258O56.3,ДЦЭБА-ВИТУР (50:50),Сетки,0
Полимер,C25H56.9O2.176N0.36,ДЦЭБА:ВИТУР(25 : 75),Сетки,0
Полимер,"C235H23N2,3O1,2",ДЦБЭА:Витур(75:25),Сетки,0
Полимер,C25H56.9O2.176N0.36,ДЦБЭА:ВИТУР(25 : 75),Сетки,0
Полимер,C1,"10УВ+20УГС+70ПТФЭ(№1, посл)",политетрафторэтилен+наполнители,12.011
Полимер,C14H26O4N2,"1,6 гександиол 1,6 ГМДУ",Полиуретан,286.372
Олигомер,C60,"С60(1.5 ГПа, 423 К)",фуллериты,720.66
Полимер,C60,Орторомбический фуллерит,Фуллериты,720.66
Олигомер,C60,димер(Ляпин),фуллериты,720.66
Полимер,C60,Орторомбический фуллерит,Фуллериты,720.66
Полимер,C14H26O4N2,"1,6гександиол1,6гмди",Полиуретан,286.372
Полимер,C14H26O4N2,"1,6 гександиол 1,6 ГМДУ",Полиуретан,286.372
Полимер,C14H26O4N2,"1,6гександиол1,6гмди(сr and am)",Полиуретан,286.372
Полимер,C14H26O4N2,"1,6гександиол)",Полиуретан,286.372
Полимер,C14H26O4N2,"1,6гександиол",Полиуретан,286.372
Полимер,C14H26O4N2,"1,6гександиол1,6гмди(сr and am)",Полиуретан,286.372
Полимер,C1,PMMA-C60,Фуллериты,12.011
Мономер,C6H8N2O2,"1,4-диизоцианатобутан",Диизоцианат,140.142
Мономер,C4H10O2,"1,4-бутандиол",Диолы,90.122
Мономер,C6H8N2O2,"1,4-диизоцианатобутан",Диизоцианат,140.142
Полимер,C34,Гель1,Гели,408.37399999999997
Полимер,C1,PMMA,фуллериты,12.011
Полимер,C1,ПММА-С70,Фуллериты,12.011
Полимер,C12H22N2O4,"бутандиолгексаметиленПУ-4,6",Полиуретан,258.318
Полимер,C14H26O4N2,"1,6гександиол1,6гмди(сr and am)",Полиуретан,286.372
Полимер,C12H22N2O4,"бутандиолгексаметиленПУ-4,6",Полиуретан,258.318
Полимер,C1,ПММА+20ПФГ,Полиакрилаты,12.011
Полимер,C1,ПММА+20 ПФГ (new),Полиакрилаты,12.011
Полимер,C1,ПММА-С70,Фуллериты,12.011
Полимер,C13H12O5N2P1Na1,ПАК-ПФ-ДП,Интерполимерные комплексы,330.211531278
Полимер,"C17,2H17,6O11,1N2P2,1Na2,1",ИПКП-2 (без воды),Интерполимерные комплексы,0
Мономер,C32H28Sb1O1N1,Ph4SbONCPhCH3,сурьма,564.342
Мономер,C37H30Sb1O1N1,Ph4SbONCPh2,сурьма,626.413
Мономер,C32H28Sb1O1N1,Ph4SbONCPhCH3,сурьма,564.342
Мономер,C32H28Sb1O1N1,Ph4SbONCPh2,сурьма,564.342
Мономер,"Li12C65,5H11,2O1,4",Li12C60(THF)1.4,Фулерены,0
Мономер,Al2O3,корунд,оксиды,101.9600768
Мономер,Rb1Nb1W1O6,RbNbWO6,вольфраматы,458.20817
Мономер,Al2O3,корунд,Оксиды,101.9600768
Мономер,Rb1Nb1W1O6,RbNbWO6,вольфраматы,458.20817
Мономер,Li1V1W1O6,LiVWO6,вольфраматы,337.7155
Мономер,"Mg0,5Zr2P3O12","Mg0,5Zr2(PO4)3",Фосфаты,0
Мономер,C32H28Sb1O1N1,Ph4SbONCPhCH3-2,сурьма,564.342
Мономер,C32H28Sb1O1N1,Ph4SbONCPhMe,сурьма,564.342
Мономер,C32H28Sb1O1N1,Ph4SbONCPh2,сурьма,564.342
Мономер,C30H25Sb1,Ph5Sb,сурьма,507.28999999999996
Мономер,C32H28Sb1O1N1,Ph4SbONCPhMe,сурьма,564.342
Мономер,Li1V1W1O6,LiVWO6,вольфраматы,337.7155
Мономер,C32H28Sb1O1N1,Ph4SbONCPhMe,сурьма,564.342
Мономер,C32H28Sb1O1N1,Ph4SbONCPh2,сурьма,564.342
Мономер,C37H30Sb1O1N1,Ph4SbONCPh2,сурьма,626.413
Мономер,Na1V1W1O6,NaVWO6,вольфраматы,353.76526928
Мономер,C34H31Sb1O2N2,Ph3Sb(ONCPhMe)2,сурьма,621.394
Мономер,Cs1Ta1W1O6,CsTaWO6,вольфраматы,593.68733196
Мономер,"Ba0,5Zr2P3O12","Ba0,5Zr2(PO4)3",Фосфаты,0
Мономер,Cs1Ta1W1O6,CsTaWO6-1,вольфраматы,593.68733196
Мономер,Rb1Nb1W1O6,RbNbWO6-1,вольфраматы,458.20817
Мономер,Cs1Ta1W1O6,CsTaWO6-1,вольфраматы,593.68733196
Мономер,Rb1Nb1W1O6,RbNbWO6-1,вольфраматы,458.20817
Мономер,Rb1Nb1W1O6,RbNbWO6,вольфраматы,458.20817
Мономер,"Ba0,5Zr2P3O12","Ba0,5Zr2(PO4)3",Фосфаты,0
Мономер,Rb1Nb1W1O6,RbNbWO6-1,вольфраматы,458.20817
Мономер,C34H31Sb1O2N2,Ph3Sb(ONCPhMe)2-2,сурьма,621.394
Мономер,C34H31Sb1O2N2,Ph3Sb(ONCPhMe)2,сурьма,621.394
Мономер,C11H20O2,2-этил-гексил-акрилат,акрилаты,184.27899999999997
Полимер,[-C6H12-],Полигексен-1,Полиалкены,0
Полимер,C11H20O2,поли-2-этил-гексил-акрилат,Акрилаты,184.27899999999997
Мономер,C11H20O2,2-этил-гексил-акрилат,акрилаты,184.27899999999997
Полимер,C11H20O2,поли-2-этил-гексил-акрилат,Акрилаты,184.27899999999997
Мономер,C11H20O2,2-этил-гексил-акрилат,акрилаты,184.27899999999997
Мономер,Na1Zr2As3O12,NaZr2(AsO4)3,Арсенаты,622.19055428
Мономер,Mo1C76H20,гапта6метаксилол2МоС60,Фуллерен,1028.946
Мономер,C34H31Sb1O2N2,Ph3Sb(ONCPhMe)2,сурьма,621.394
Мономер,Sb1O4C26H25,Ph3Sb(O2CC(CH3)CH2)2,сурьма,523.2420000000001
Мономер,C34H31Sb1O2N2,Ph3Sb(ONCPhMe)2,сурьма,621.394
Мономер,C34H31Sb1O2N2,Ph3Sb(ONCPhMe)2-2,сурьма,621.394
Полимер,C1,(со)ПФГ1,ПФГ,12.011
Мономер,Sb1O4C26H25,Ph3Sb(O2CC(CH3)CH2)2,сурьма,523.2420000000001
Мономер,C11H16,C6H5-C5H11,Пимерзин,148.24899999999997
Мономер,K2Fe2Ti6O16,K2Fe2Ti6O16,Князев,733.0726
Мономер,K2Fe2Ti6O16,K2Fe2Ti6O16-2,Князев,733.0726
Мономер,K2Fe2Ti6O16,F2Fe2Ti6O16,Князев,733.0726
Мономер,C24H21O4Sb1,Ph3Sb(O2CCH=CH2)2,сурьма,495.188
Мономер,Sb1O4C26H25,Ph3Sb(O2CC(CH3)CH2)2,сурьма,523.2420000000001
Олигомер,C21H29N3O5S,fMLF-OMe,Пептиды,435.539
Мономер,C1H1O14,диметакрилат сурьмы,сурьма,237.00500000000002
Мономер,C1,ампула,ампула,12.011
Мономер,Sb1O4C26H25,Ph3Sb(O2CC(CH3)CH2)2,сурьма,523.2420000000001
Мономер,C26H25O4Bi1,Ph3Bi(O2CCMe=CH2)2,сурьма,610.4624
Мономер,C32H28Sb1O1N1,Ph4SbONCPhMe,сурьма,564.342
Мономер,C40H45O4Sb1,Ph3Sb(AKK)2,сурьма,711.5559999999999
Мономер,C40H45O4Sb1,Ph3Sb(AKK)2-2,сурьма,711.5559999999999
Мономер,C40H45O4Sb1,Ph3Sb(AKK)2,сурьма,711.5559999999999
Мономер,Li4Ti5O12,Li4Ti5O12,Князев,459.08299999999997
Мономер,Li4Ti5O12,Li4/3Ti5/3O4,Князев,459.08299999999997
Мономер,C1,"G3(SiOSi, 3EtOx)",дендримеры Музафарова,12.011
Мономер,C1,[(n6-(EtOBz))2Cr]*+[C60]*-,фуллерид,12.011
Мономер,C1,[(n6-(EtOBz))2Cr]*+[C60]*-   2,фуллерид,12.011
Мономер,C1,"G6(SiOSi,3EtOx)",дендримеры Музафарова,12.011
Мономер,C1,"G6(SiOSi, EtOx)",дендримеры Музафарова,12.011
Мономер,C40H45O4Sb1,Ph3Sb(AKK)2-2,сурьма,711.5559999999999
Мономер,Co7Sb2O12,Co7/3Sb2/3O4,Князев,848.040358
Мономер,C80H100Yb2N4O4Cl2C6H6C6H6,1A,Федюшкин,1754.922
Мономер,Cs1Co1P1O4,CsCoPo4,Фосфаты,286.808407958
Мономер,Cs1Co1P1O4,CsCoPO4,фосфат,286.808407958
Мономер,C30H25Sb1,Ph5Sb,+++,507.28999999999996
Олигомер,C1,Д2-С12Н25,Дендроны,12.011
Полимер,Si3C14H34O3,"G3(SiOSi,Eox)",дендримеры,334.678
неизвестно,Na3Pb2S3O12Cl,Na3Pb2(SO4)3Cl,Неорганические соединения,806.9873078400001
Мономер,C10H18O1,Терпен1,Терпены,154.253
Мономер,NaGdTiO4,Вещество Ани (Санкт-Петербург),Gd,292.10276927999996
Мономер,NaGdTiO4,NaGdTiO4,Соединения гадолиния Gd (Санкт-Пете),292.10276927999996
Мономер,NaGdTiO4,Вещество Ани (Санкт-Петербург),Gd,292.10276927999996
Мономер,Na2Gd2Ti3O10,Na2Gd2Ti3O10,Gd,664.0705385599999
Полимер,C1,Жидкокристаллический карбосилановый дендример первой генерации с концевыми метоксифенилбензоатными группами,дендримеры,12.011
Мономер,Na2GdTiO4,Na2GdTiO4,Соединения Gd,315.09253856
Мономер,NaGdTiO4,Вещество Ани (Санкт-Петербург),Gd,292.10276927999996
Мономер,Na2GdTiO4,Na2GdTiO4,Соединения Gd,315.09253856
Полимер,C272 H428 Si21O48,Жидкокристаллический карбросилановый дендример первой генерации с концевыми метоксифенлбензоатными группами,дендримеры,5056.153
Полимер,C1,G-4(Und-MPhB),дендримеры,12.011
Мономер,C60O22H22,Фуллеренол,Фулерены,1094.8139999999999
Олигомер,C139H156N6O2,Д2-С2Н5 (1),Дендроны,1942.817
Мономер,C8H6F8O2,Октафторметилакрилат,Акрилаты,286.121225304
Мономер,C8H6F8O2,Октафторпентилакрилат,Акрилаты,286.121225304
Мономер,C91H60N6O2,D3-PhPy,дендроны,1269.521
Мономер,C203H132N14O2,D3-PhPy,дендроны,2799.3849999999998
Мономер,C8H6F8O2,Октафторпентилакрилат,Акрилаты,286.121225304
Мономер,C1,"[(n6-Ph2)2Cr]""+[C70]""",фуллерид,12.011
Полимер,C40H25O2N4,Полифенилхиноксалин + нанокристаллический Fe3O4,Композит с Fe3O4,593.6659999999999
Мономер,S,S32,Изотопы Серы,32.06
Мономер,S,S34,Изотопы Серы,32.06
Мономер,S,S32-S34,Изотопы Серы,32.06
Олигомер,C46H138O21Si22,Силоксановый дендример второй генерации с концевыми триметилсесквиоксановыми группами,lдендримеры,1645.4589999999998
Олигомер,C94H282O45Si46,Силаксаноый дендример третьей генирации с концевыми триметилсесквиоксановыми группами,дендример,3425.1549999999997
Полимер,C40H25O2N4,Композит на основе полифенилхиноксалина и наночастиц оксида железа,Композит с Fe3O4,593.6659999999999
Полимер,C1,Полиэтиленоксим,Полиоксимы,12.011
Полимер,C1,Композит на основе полифенилхиноксалина и наночастиц оксида цинка,Композит с ZnO,12.011
Полимер,C1,Полиоксим со стиролом,Полиоксимы,12.011
Мономер,"Zn0,5Ti2P3O12",Zn05Ti2(PO4)3,Фосфаты,0
Мономер,Co1,Бубнов,+++,58.933194
Полимер,C1,Полиэтиленоксим,Полиоксимы,12.011
Полимер,C1,Полиоксим с этиленом  05.11.2019,Полиоксимы,12.011
Полимер,C1,G4-TMS,dendrimr,12.011
Мономер,C60O22H22,Фуллеренол C60(OH)22,Фуллеренол,1094.8139999999999
Мономер,C60(OH)24,C60(OH)24,Фуллеренол,1128.828
Мономер,1145,C60(OH)40 (лит.данные),Фуллеренол,0
Полимер,C3.7,терполимерСОЭБ35,наташа,444.407
Полимер,c60,G4J,dendrimr,0
неизвестно,RbMoO6,певое,сулейманов,277.41179999999997
Полимер,C1H1,шефрина1,дендримеры,13.018999999999998
Полимер,C1O1N1H1,ПЭПО,полиоксимы,43.025
Олигомер,C12,глицин-вода,князев,144.132
Полимер,C12,первый_смеш,dendrimr,144.132
Мономер,K1Ti1,Титан,Петьков,86.9653
Мономер,C5H4N4,Gehby,Князев,120.11499999999998
Полимер,C2,G1,dendrimr,24.022
Полимер,C1,ПЭБО,наташа,12.011
Полимер,C72H172Si13,G1(Cm),dendrimr,1403.273
Полимер,C1,ПЭПО,наташа,12.011
Полимер,C1772,G6,dendrimr,21283.492
неизвестно,Rb1Ni1,Ниобий,Слейманов,144.1612
неизвестно,Rb1Te1,RbTe,сулейманов,213.06779999999998
Полимер,C234,композиция,dendrimr,2810.5739999999996
Полимер,C231,комплекс2,dendrimr,2774.5409999999997
Полимер,C308H444N24Si24,St156,dendrimr,5157.147999999999
Полимер,C308H444,TS156,dendrimr,4146.94
Полимер,C305H444N24Si24,Л156,dendrimr,5121.114999999999
Полимер,C608H604Si29,С608H604Si29,dendrimr,8725.984999999999
Мономер,C1H5N2Pb1I3,Италия1,италия,632.9784099999999
Мономер,C1I3,2,Италия,392.72441000000003
Полимер,C305H444N24Si24,Л156,dendrimr,5121.114999999999
Полимер,C1,Полиоксим со стиролом,Полиоксимы,12.011
Полимер,C1,ПЭПО,наташа,12.011
Полимер,C,"ПЭПК23,4%",наташа,12.011
Полимер,"C23,4","ПЭПК23,4%",наташа,0
Полимер,"C23,4","ПЭПК23,4%",наташа,0
Полимер,"C14,6",ПЭБК,наташа,0
Полимер,C3,ПЭК,наташа,36.033
Полимер,C308H444,TS156,dendrimr,4146.94
Полимер,C305H444N24Si24,Л156,dendrimr,5121.114999999999
Полимер,C385H604N24Si24,Л156,dendrimr,6243.275
Полимер,C385,83,dendrimr,4624.235
Мономер,C12,CAS,успенская,144.132
Мономер,C12,C12F7(Ti5),успенская,144.132
Мономер,C12,C12A7,успенская,144.132
Мономер,C7H8N4O2,теотропин,Князев,180.16699999999997
Полимер,C234,композиция,dendrimr,2810.5739999999996
Полимер,XC,композ1,dendrimr,0
Полимер,C12,композ2,dendrimr,144.132
Полимер,C234,композиция,dendrimr,2810.5739999999996
Полимер,C12,ПЭПО13,Полиоксимы,144.132
Олигомер,C1,Изомер1,федюшкин,12.011
Олигомер,C2,изомер2,федюшкин,24.022
Олигомер,C1,Изомер1,федюшкин,12.011
Олигомер,C2,изомер2,федюшкин,24.022
Мономер,C56,gkjhkjh,+++,672.616
Мономер,K5,KMgZr(PO4)3,Петьков,195.4915
Олигомер,c1,Князев22С,Князев,0
Мономер,C16H20S6O6,Белый порошок23,италия,500.69000000000005
Полимер,C385,83,dendrimr,4624.235
Мономер,H2Nd2TI3O10,зверева2,зверева,0
Мономер,H12C4Nd2Ti3O1,зверева3,зверева,508.224
Мономер,H12C4Nd2Ti3O11,зверева3,зверева,668.2139999999999
Мономер,C1,Гидро,Гармоны,12.011
Мономер,C4,Бубнов23,Гармоны,48.044
Мономер,c11,бубнов,+++,0
Олигомер,c12,петьков23,петьков,0
Мономер,C16H20S6O6,Белый порошок23,италия,500.69000000000005
неизвестно,C16H26,полиморф,Бубнов,218.384
неизвестно,Cs1,Ретьков Цезый,Петьков,132.90545196
